data year,full lengths,group_id,site_code,Full_ID,Mode
2017,208,1,160,2017_05_28_160_02_02_01,R
2017,208,1,160,2017_05_28_160_02_02_01,R
2017,209,1,160,2017_05_28_160_02_02_01,R
2017,209,1,160,2017_05_28_160_02_02_01,R
2017,212,2,160,2017_05_28_160_02_02_02,R
2017,217,2,160,2017_05_28_160_02_02_02,R
2017,222,2,160,2017_05_28_160_02_02_02,R
2017,189,3,160,2017_05_28_160_02_02_03,R
2017,192,3,160,2017_05_28_160_02_02_03,R
2017,193,3,160,2017_05_28_160_02_02_03,R
2017,195,3,160,2017_05_28_160_02_02_03,R
2017,197,3,160,2017_05_28_160_02_02_03,R
2017,208,3,160,2017_05_28_160_02_02_03,R
2017,214,3,160,2017_05_28_160_02_02_03,R
2017,215,3,160,2017_05_28_160_02_02_03,R
2017,200,4,160,2017_05_28_160_02_02_04,R
2017,204,4,160,2017_05_28_160_02_02_04,R
2017,221,4,160,2017_05_28_160_02_02_04,R
2017,222,4,160,2017_05_28_160_02_02_04,R
2017,228,4,160,2017_05_28_160_02_02_04,R
2017,226,4,160,2017_05_28_160_02_02_05,R
2017,181,1,160,2017_05_28_160_04_01_01,R
2017,193,1,160,2017_05_28_160_04_01_01,R
2017,197,1,160,2017_05_28_160_04_01_01,R
2017,201,1,160,2017_05_28_160_04_01_01,R
2017,205,1,160,2017_05_28_160_04_01_01,R
2017,208,1,160,2017_05_28_160_04_01_01,R
2017,193,2,160,2017_05_28_160_04_01_02,R
2017,197,2,160,2017_05_28_160_04_01_02,R
2017,202,2,160,2017_05_28_160_04_01_02,R
2017,212,2,160,2017_05_28_160_04_01_02,R
2017,223,2,160,2017_05_28_160_04_01_02,R
2017,224,2,160,2017_05_28_160_04_01_02,R
2017,194,3,160,2017_05_28_160_04_01_03,R
2017,194,3,160,2017_05_28_160_04_01_03,R
2017,194,3,160,2017_05_28_160_04_01_03,R
2017,211,3,160,2017_05_28_160_04_01_03,R
2017,212,3,160,2017_05_28_160_04_01_03,R
2017,217,3,160,2017_05_28_160_04_01_03,R
2017,188,4,160,2017_05_28_160_04_01_04,R
2017,190,4,160,2017_05_28_160_04_01_04,R
2017,192,4,160,2017_05_28_160_04_01_04,R
2017,209,4,160,2017_05_28_160_04_01_04,R
2017,210,4,160,2017_05_28_160_04_01_04,R
2017,211,4,160,2017_05_28_160_04_01_04,R
2017,202,5,160,2017_05_28_160_04_01_05,R
2017,216,5,160,2017_05_28_160_04_01_05,R
2017,219,5,160,2017_05_28_160_04_01_05,R
2017,182,6,160,2017_05_28_160_04_01_06,R
2017,190,6,160,2017_05_28_160_04_01_06,R
2017,212,6,160,2017_05_28_160_04_01_06,R
2017,212,6,160,2017_05_28_160_04_01_06,R
2017,218,6,160,2017_05_28_160_04_01_06,R
2017,222,6,160,2017_05_28_160_04_01_06,R
2017,184,7,160,2017_05_28_160_04_01_07,R
2017,199,7,160,2017_05_28_160_04_01_07,R
2017,203,7,160,2017_05_28_160_04_01_07,R
2017,197,8,160,2017_05_28_160_04_01_08,R
2017,205,8,160,2017_05_28_160_04_01_08,R
2017,206,8,160,2017_05_28_160_04_01_08,R
2017,214,8,160,2017_05_28_160_04_01_08,R
2017,219,8,160,2017_05_28_160_04_01_08,R
2017,220,8,160,2017_05_28_160_04_01_08,R
2017,197,9,160,2017_05_28_160_04_01_09,D
2017,199,9,160,2017_05_28_160_04_01_09,D
2017,200,9,160,2017_05_28_160_04_01_09,D
2017,180,11,160,2017_05_28_160_04_01_11,R
2017,183,11,160,2017_05_28_160_04_01_11,R
2017,183,11,160,2017_05_28_160_04_01_11,R
2017,185,11,160,2017_05_28_160_04_01_11,R
2017,187,11,160,2017_05_28_160_04_01_11,R
2017,187,11,160,2017_05_28_160_04_01_11,R
2017,196,11,160,2017_05_28_160_04_01_11,R
2017,202,11,160,2017_05_28_160_04_01_11,R
2017,202,11,160,2017_05_28_160_04_01_11,R
2017,203,11,160,2017_05_28_160_04_01_11,R
2017,209,11,160,2017_05_28_160_04_01_11,R
2017,213,11,160,2017_05_28_160_04_01_11,R
2017,213,11,160,2017_05_28_160_04_01_11,R
2017,218,11,160,2017_05_28_160_04_01_11,R
2017,223,11,160,2017_05_28_160_04_01_11,R
2017,196,12,160,2017_05_28_160_04_01_12,R
2017,204,12,160,2017_05_28_160_04_01_12,R
2017,210,12,160,2017_05_28_160_04_01_12,R
2017,193,13,160,2017_05_28_160_04_01_13,R
2017,194,13,160,2017_05_28_160_04_01_13,R
2017,195,13,160,2017_05_28_160_04_01_13,R
2017,198,13,160,2017_05_28_160_04_01_13,R
2017,200,13,160,2017_05_28_160_04_01_13,R
2017,202,13,160,2017_05_28_160_04_01_13,R
2017,206,13,160,2017_05_28_160_04_01_13,R
2017,214,13,160,2017_05_28_160_04_01_13,R
2017,231,13,160,2017_05_28_160_04_01_13,R
2017,187,14,160,2017_05_28_160_04_01_14,R
2017,187,14,160,2017_05_28_160_04_01_14,R
2017,187,14,160,2017_05_28_160_04_01_14,R
2017,190,14,160,2017_05_28_160_04_01_14,R
2017,195,14,160,2017_05_28_160_04_01_14,R
2017,200,14,160,2017_05_28_160_04_01_14,R
2017,225,14,160,2017_05_28_160_04_01_14,R
2017,192,15,160,2017_05_28_160_04_01_15,R
2017,192,15,160,2017_05_28_160_04_01_15,R
2017,193,15,160,2017_05_28_160_04_01_15,R
2017,194,15,160,2017_05_28_160_04_01_15,R
2017,195,15,160,2017_05_28_160_04_01_15,R
2017,197,15,160,2017_05_28_160_04_01_15,R
2017,204,15,160,2017_05_28_160_04_01_15,R
2017,208,15,160,2017_05_28_160_04_01_15,R
2017,211,15,160,2017_05_28_160_04_01_15,R
2017,211,15,160,2017_05_28_160_04_01_15,R
2017,213,15,160,2017_05_28_160_04_01_15,R
2017,218,15,160,2017_05_28_160_04_01_15,R
2017,220,15,160,2017_05_28_160_04_01_15,R
2017,231,15,160,2017_05_28_160_04_01_15,R
2017,242,15,160,2017_05_28_160_04_01_15,R
2017,183,16,160,2017_05_28_160_04_01_16,R
2017,190,16,160,2017_05_28_160_04_01_16,R
2017,218,16,160,2017_05_28_160_04_01_16,R
2017,181,17,160,2017_05_28_160_04_01_17,R
2017,186,17,160,2017_05_28_160_04_01_17,R
2017,186,17,160,2017_05_28_160_04_01_17,R
2017,192,17,160,2017_05_28_160_04_01_17,R
2017,197,17,160,2017_05_28_160_04_01_17,R
2017,198,17,160,2017_05_28_160_04_01_17,R
2017,203,17,160,2017_05_28_160_04_01_17,R
2017,210,17,160,2017_05_28_160_04_01_17,R
2017,210,17,160,2017_05_28_160_04_01_17,R
2017,210,17,160,2017_05_28_160_04_01_17,R
2017,213,17,160,2017_05_28_160_04_01_17,R
2017,217,17,160,2017_05_28_160_04_01_17,R
2017,184,18,160,2017_05_28_160_04_01_18,R
2017,189,18,160,2017_05_28_160_04_01_18,R
2017,192,18,160,2017_05_28_160_04_01_18,R
2017,200,18,160,2017_05_28_160_04_01_18,R
2017,203,18,160,2017_05_28_160_04_01_18,R
2017,206,18,160,2017_05_28_160_04_01_18,R
2017,198,19,160,2017_05_28_160_04_01_19,R
2017,199,19,160,2017_05_28_160_04_01_19,R
2017,204,19,160,2017_05_28_160_04_01_19,R
2017,206,19,160,2017_05_28_160_04_01_19,R
2017,210,19,160,2017_05_28_160_04_01_19,R
2017,216,19,160,2017_05_28_160_04_01_19,R
2017,200,20,160,2017_05_28_160_04_01_20,D
2017,200,20,160,2017_05_28_160_04_01_20,D
2017,205,20,160,2017_05_28_160_04_01_20,D
2017,211,20,160,2017_05_28_160_04_01_20,D
2017,221,20,160,2017_05_28_160_04_01_20,D
2017,225,20,160,2017_05_28_160_04_01_20,D
2017,197,21,160,2017_05_28_160_04_01_21,R
2017,210,21,160,2017_05_28_160_04_01_21,R
2017,212,21,160,2017_05_28_160_04_01_21,R
2017,184,22,160,2017_05_28_160_04_01_22,R
2017,187,22,160,2017_05_28_160_04_01_22,R
2017,196,22,160,2017_05_28_160_04_01_22,R
2017,200,22,160,2017_05_28_160_04_01_22,R
2017,206,22,160,2017_05_28_160_04_01_22,R
2017,209,22,160,2017_05_28_160_04_01_22,R
2017,209,22,160,2017_05_28_160_04_01_22,R
2017,210,22,160,2017_05_28_160_04_01_22,R
2017,215,22,160,2017_05_28_160_04_01_22,R
2017,216,22,160,2017_05_28_160_04_01_22,R
2017,227,22,160,2017_05_28_160_04_01_22,R
2017,240,22,160,2017_05_28_160_04_01_22,R
2017,189,23,160,2017_05_28_160_04_01_23,R
2017,198,23,160,2017_05_28_160_04_01_23,R
2017,200,23,160,2017_05_28_160_04_01_23,R
2017,200,23,160,2017_05_28_160_04_01_23,R
2017,213,23,160,2017_05_28_160_04_01_23,R
2017,215,23,160,2017_05_28_160_04_01_23,R
2017,202,24,160,2017_05_28_160_04_01_24,R
2017,205,24,160,2017_05_28_160_04_01_24,R
2017,209,24,160,2017_05_28_160_04_01_24,R
2017,210,24,160,2017_05_28_160_04_01_24,R
2017,222,24,160,2017_05_28_160_04_01_24,R
2017,228,24,160,2017_05_28_160_04_01_24,R
2017,231,24,160,2017_05_28_160_04_01_24,R
2017,230,24,160,2017_05_28_160_04_01_24,R
2017,225,24,160,2017_05_28_160_04_01_24,R
2017,185,1,160,2017_05_28_160_04_02_01,R
2017,202,1,160,2017_05_28_160_04_02_01,R
2017,203,1,160,2017_05_28_160_04_02_01,R
2017,206,1,160,2017_05_28_160_04_02_01,R
2017,210,1,160,2017_05_28_160_04_02_01,R
2017,215,1,160,2017_05_28_160_04_02_01,R
2017,194,2,160,2017_05_28_160_04_02_02,R
2017,194,2,160,2017_05_28_160_04_02_02,R
2017,196,2,160,2017_05_28_160_04_02_02,R
2017,200,2,160,2017_05_28_160_04_02_02,R
2017,205,2,160,2017_05_28_160_04_02_02,R
2017,206,2,160,2017_05_28_160_04_02_02,R
2017,207,2,160,2017_05_28_160_04_02_02,R
2017,208,2,160,2017_05_28_160_04_02_02,R
2017,209,2,160,2017_05_28_160_04_02_02,R
2017,210,2,160,2017_05_28_160_04_02_02,R
2017,210,2,160,2017_05_28_160_04_02_02,R
2017,210,2,160,2017_05_28_160_04_02_02,R
2017,211,2,160,2017_05_28_160_04_02_02,R
2017,234,2,160,2017_05_28_160_04_02_02,R
2017,214,3,160,2017_05_28_160_04_02_03,R
2017,232,3,160,2017_05_28_160_04_02_03,R
2017,233,3,160,2017_05_28_160_04_02_03,R
2017,188,4,160,2017_05_28_160_04_02_04,R
2017,190,4,160,2017_05_28_160_04_02_04,R
2017,191,4,160,2017_05_28_160_04_02_04,R
2017,194,4,160,2017_05_28_160_04_02_04,R
2017,194,4,160,2017_05_28_160_04_02_04,R
2017,195,4,160,2017_05_28_160_04_02_04,R
2017,200,4,160,2017_05_28_160_04_02_04,R
2017,202,4,160,2017_05_28_160_04_02_04,R
2017,207,4,160,2017_05_28_160_04_02_04,R
2017,207,4,160,2017_05_28_160_04_02_04,R
2017,208,4,160,2017_05_28_160_04_02_04,R
2017,227,4,160,2017_05_28_160_04_02_04,R
2017,185,5,160,2017_05_28_160_04_02_05,R
2017,187,5,160,2017_05_28_160_04_02_05,R
2017,193,5,160,2017_05_28_160_04_02_05,R
2017,198,5,160,2017_05_28_160_04_02_05,R
2017,205,5,160,2017_05_28_160_04_02_05,R
2017,207,5,160,2017_05_28_160_04_02_05,R
2017,207,5,160,2017_05_28_160_04_02_05,R
2017,212,5,160,2017_05_28_160_04_02_05,R
2017,215,5,160,2017_05_28_160_04_02_05,R
2017,185,6,160,2017_05_28_160_04_02_06,R
2017,190,6,160,2017_05_28_160_04_02_06,R
2017,194,6,160,2017_05_28_160_04_02_06,R
2017,196,6,160,2017_05_28_160_04_02_06,R
2017,203,6,160,2017_05_28_160_04_02_06,R
2017,203,6,160,2017_05_28_160_04_02_06,R
2017,203,6,160,2017_05_28_160_04_02_06,R
2017,204,6,160,2017_05_28_160_04_02_06,R
2017,219,6,160,2017_05_28_160_04_02_06,R
2017,199,7,160,2017_05_28_160_04_02_07,R
2017,203,7,160,2017_05_28_160_04_02_07,R
2017,207,7,160,2017_05_28_160_04_02_07,R
2017,212,7,160,2017_05_28_160_04_02_07,R
2017,220,7,160,2017_05_28_160_04_02_07,R
2017,227,7,160,2017_05_28_160_04_02_07,R
2017,200,8,160,2017_05_28_160_04_02_08,D
2017,200,8,160,2017_05_28_160_04_02_08,D
2017,203,8,160,2017_05_28_160_04_02_08,D
2017,214,8,160,2017_05_28_160_04_02_08,D
2017,215,8,160,2017_05_28_160_04_02_08,D
2017,218,8,160,2017_05_28_160_04_02_08,D
2017,218,8,160,2017_05_28_160_04_02_08,D
2017,220,8,160,2017_05_28_160_04_02_08,D
2017,222,8,160,2017_05_28_160_04_02_08,D
2017,187,9,160,2017_05_28_160_04_02_09,D
2017,193,9,160,2017_05_28_160_04_02_09,D
2017,194,9,160,2017_05_28_160_04_02_09,D
2017,199,9,160,2017_05_28_160_04_02_09,D
2017,207,9,160,2017_05_28_160_04_02_09,D
2017,213,9,160,2017_05_28_160_04_02_09,D
2017,203,1,162,2017_05_28_162_01_01_01,R
2017,215,1,162,2017_05_28_162_01_01_01,R
2017,218,1,162,2017_05_28_162_01_01_01,R
2017,195,2,162,2017_05_28_162_01_01_02,R
2017,198,2,162,2017_05_28_162_01_01_02,R
2017,201,2,162,2017_05_28_162_01_01_02,R
2017,202,2,162,2017_05_28_162_01_01_02,R
2017,202,2,162,2017_05_28_162_01_01_02,R
2017,203,2,162,2017_05_28_162_01_01_02,R
2017,211,2,162,2017_05_28_162_01_01_02,R
2017,215,2,162,2017_05_28_162_01_01_02,R
2017,216,2,162,2017_05_28_162_01_01_02,R
2017,199,3,162,2017_05_28_162_01_01_03,R
2017,200,3,162,2017_05_28_162_01_01_03,R
2017,209,3,162,2017_05_28_162_01_01_03,R
2017,212,3,162,2017_05_28_162_01_01_03,R
2017,212,3,162,2017_05_28_162_01_01_03,R
2017,213,3,162,2017_05_28_162_01_01_03,R
2017,206,4,162,2017_05_28_162_01_01_04,R
2017,211,4,162,2017_05_28_162_01_01_04,R
2017,225,4,162,2017_05_28_162_01_01_04,R
2017,194,5,162,2017_05_28_162_01_01_05,R
2017,195,5,162,2017_05_28_162_01_01_05,R
2017,195,5,162,2017_05_28_162_01_01_05,R
2017,198,5,162,2017_05_28_162_01_01_05,R
2017,200,5,162,2017_05_28_162_01_01_05,R
2017,205,5,162,2017_05_28_162_01_01_05,R
2017,210,5,162,2017_05_28_162_01_01_05,R
2017,211,5,162,2017_05_28_162_01_01_05,R
2017,212,5,162,2017_05_28_162_01_01_05,R
2017,215,5,162,2017_05_28_162_01_01_05,R
2017,221,5,162,2017_05_28_162_01_01_05,R
2017,222,5,162,2017_05_28_162_01_01_05,R
2017,228,5,162,2017_05_28_162_01_01_05,R
2017,226,5,162,2017_05_28_162_01_01_05,R
2017,235,5,162,2017_05_28_162_01_01_05,R
2017,196,6,162,2017_05_28_162_01_01_06,R
2017,209,6,162,2017_05_28_162_01_01_06,R
2017,215,6,162,2017_05_28_162_01_01_06,R
2017,216,6,162,2017_05_28_162_01_01_06,R
2017,220,6,162,2017_05_28_162_01_01_06,R
2017,222,6,162,2017_05_28_162_01_01_06,R
2017,192,7,162,2017_05_28_162_01_01_07,R
2017,197,7,162,2017_05_28_162_01_01_07,R
2017,206,7,162,2017_05_28_162_01_01_07,R
2017,195,8,162,2017_05_28_162_01_01_08,R
2017,197,8,162,2017_05_28_162_01_01_08,R
2017,199,8,162,2017_05_28_162_01_01_08,R
2017,201,8,162,2017_05_28_162_01_01_08,R
2017,203,8,162,2017_05_28_162_01_01_08,R
2017,119,8,162,2017_05_28_162_01_01_08,R
2017,203,9,162,2017_05_28_162_01_01_09,R
2017,212,9,162,2017_05_28_162_01_01_09,R
2017,213,9,162,2017_05_28_162_01_01_09,R
2017,213,9,162,2017_05_28_162_01_01_09,R
2017,218,9,162,2017_05_28_162_01_01_09,R
2017,225,9,162,2017_05_28_162_01_01_09,R
2017,198,10,162,2017_05_28_162_01_01_10,R
2017,201,10,162,2017_05_28_162_01_01_10,R
2017,211,10,162,2017_05_28_162_01_01_10,R
2017,213,10,162,2017_05_28_162_01_01_10,R
2017,215,10,162,2017_05_28_162_01_01_10,R
2017,215,10,162,2017_05_28_162_01_01_10,R
2017,183,11,162,2017_05_28_162_01_01_11,R
2017,184,11,162,2017_05_28_162_01_01_11,R
2017,195,11,162,2017_05_28_162_01_01_11,R
2017,198,11,162,2017_05_28_162_01_01_11,R
2017,206,11,162,2017_05_28_162_01_01_11,R
2017,208,11,162,2017_05_28_162_01_01_11,R
2017,209,11,162,2017_05_28_162_01_01_11,R
2017,211,11,162,2017_05_28_162_01_01_11,R
2017,213,11,162,2017_05_28_162_01_01_11,R
2017,213,11,162,2017_05_28_162_01_01_11,R
2017,218,11,162,2017_05_28_162_01_01_11,R
2017,224,11,162,2017_05_28_162_01_01_11,R
2017,187,12,162,2017_05_28_162_01_01_12,R
2017,201,12,162,2017_05_28_162_01_01_12,R
2017,202,12,162,2017_05_28_162_01_01_12,R
2017,205,12,162,2017_05_28_162_01_01_12,R
2017,205,12,162,2017_05_28_162_01_01_12,R
2017,207,12,162,2017_05_28_162_01_01_12,R
2017,208,12,162,2017_05_28_162_01_01_12,R
2017,208,12,162,2017_05_28_162_01_01_12,R
2017,209,12,162,2017_05_28_162_01_01_12,R
2017,212,12,162,2017_05_28_162_01_01_12,R
2017,217,12,162,2017_05_28_162_01_01_12,R
2017,220,12,162,2017_05_28_162_01_01_12,R
2017,195,13,162,2017_05_28_162_01_01_13,R
2017,201,13,162,2017_05_28_162_01_01_13,R
2017,201,13,162,2017_05_28_162_01_01_13,R
2017,205,13,162,2017_05_28_162_01_01_13,R
2017,211,13,162,2017_05_28_162_01_01_13,R
2017,214,13,162,2017_05_28_162_01_01_13,R
2017,218,13,162,2017_05_28_162_01_01_13,R
2017,220,13,162,2017_05_28_162_01_01_13,R
2017,224,13,162,2017_05_28_162_01_01_13,R
2017,183,14,162,2017_05_28_162_01_01_14,R
2017,197,14,162,2017_05_28_162_01_01_14,R
2017,200,14,162,2017_05_28_162_01_01_14,R
2017,197,15,162,2017_05_28_162_01_01_15,R
2017,197,15,162,2017_05_28_162_01_01_15,R
2017,200,15,162,2017_05_28_162_01_01_15,R
2017,202,15,162,2017_05_28_162_01_01_15,R
2017,204,15,162,2017_05_28_162_01_01_15,R
2017,209,15,162,2017_05_28_162_01_01_15,R
2017,209,15,162,2017_05_28_162_01_01_15,R
2017,210,15,162,2017_05_28_162_01_01_15,R
2017,212,15,162,2017_05_28_162_01_01_15,R
2017,198,16,162,2017_05_28_162_01_01_16,R
2017,203,16,162,2017_05_28_162_01_01_16,R
2017,206,16,162,2017_05_28_162_01_01_16,R
2017,206,16,162,2017_05_28_162_01_01_16,R
2017,209,16,162,2017_05_28_162_01_01_16,R
2017,219,16,162,2017_05_28_162_01_01_16,R
2017,186,17,162,2017_05_28_162_01_01_17,R
2017,197,17,162,2017_05_28_162_01_01_17,R
2017,205,17,162,2017_05_28_162_01_01_17,R
2017,208,17,162,2017_05_28_162_01_01_17,R
2017,216,17,162,2017_05_28_162_01_01_17,R
2017,218,17,162,2017_05_28_162_01_01_17,R
2017,219,17,162,2017_05_28_162_01_01_17,R
2017,224,17,162,2017_05_28_162_01_01_17,R
2017,224,17,162,2017_05_28_162_01_01_17,R
2017,197,18,162,2017_05_28_162_01_01_18,R
2017,199,18,162,2017_05_28_162_01_01_18,R
2017,202,18,162,2017_05_28_162_01_01_18,R
2017,205,18,162,2017_05_28_162_01_01_18,R
2017,205,18,162,2017_05_28_162_01_01_18,R
2017,217,18,162,2017_05_28_162_01_01_18,R
2017,205,19,162,2017_05_28_162_01_01_19,R
2017,205,19,162,2017_05_28_162_01_01_19,R
2017,207,19,162,2017_05_28_162_01_01_19,R
2017,210,19,162,2017_05_28_162_01_01_19,R
2017,213,19,162,2017_05_28_162_01_01_19,R
2017,215,19,162,2017_05_28_162_01_01_19,R
2017,185,20,162,2017_05_28_162_01_01_20,R
2017,193,20,162,2017_05_28_162_01_01_20,R
2017,195,20,162,2017_05_28_162_01_01_20,R
2017,200,20,162,2017_05_28_162_01_01_20,R
2017,205,20,162,2017_05_28_162_01_01_20,R
2017,205,20,162,2017_05_28_162_01_01_20,R
2017,200,21,162,2017_05_28_162_01_01_21,R
2017,201,21,162,2017_05_28_162_01_01_21,R
2017,204,21,162,2017_05_28_162_01_01_21,R
2017,205,21,162,2017_05_28_162_01_01_21,R
2017,219,21,162,2017_05_28_162_01_01_21,R
2017,223,21,162,2017_05_28_162_01_01_21,R
2017,205,22,162,2017_05_28_162_01_01_22,R
2017,209,22,162,2017_05_28_162_01_01_22,R
2017,213,22,162,2017_05_28_162_01_01_22,R
2017,201,23,162,2017_05_28_162_01_01_23,R
2017,201,23,162,2017_05_28_162_01_01_23,R
2017,202,23,162,2017_05_28_162_01_01_23,R
2017,203,23,162,2017_05_28_162_01_01_23,R
2017,211,23,162,2017_05_28_162_01_01_23,R
2017,215,23,162,2017_05_28_162_01_01_23,R
2017,217,23,162,2017_05_28_162_01_01_23,R
2017,219,23,162,2017_05_28_162_01_01_23,R
2017,221,23,162,2017_05_28_162_01_01_23,R
2017,195,24,162,2017_05_28_162_01_01_24,R
2017,197,24,162,2017_05_28_162_01_01_24,R
2017,200,24,162,2017_05_28_162_01_01_24,R
2017,201,24,162,2017_05_28_162_01_01_24,R
2017,204,24,162,2017_05_28_162_01_01_24,R
2017,205,24,162,2017_05_28_162_01_01_24,R
2017,207,24,162,2017_05_28_162_01_01_24,R
2017,208,24,162,2017_05_28_162_01_01_24,R
2017,211,24,162,2017_05_28_162_01_01_24,R
2017,214,24,162,2017_05_28_162_01_01_24,R
2017,216,24,162,2017_05_28_162_01_01_24,R
2017,217,24,162,2017_05_28_162_01_01_24,R
2017,193,1,162,2017_05_28_162_01_02_01,R
2017,194,1,162,2017_05_28_162_01_02_01,R
2017,211,1,162,2017_05_28_162_01_02_01,R
2017,213,1,162,2017_05_28_162_01_02_01,R
2017,215,1,162,2017_05_28_162_01_02_01,R
2017,218,1,162,2017_05_28_162_01_02_01,R
2017,189,2,162,2017_05_28_162_01_02_02,R
2017,189,2,162,2017_05_28_162_01_02_02,R
2017,202,2,162,2017_05_28_162_01_02_02,R
2017,205,2,162,2017_05_28_162_01_02_02,R
2017,207,2,162,2017_05_28_162_01_02_02,R
2017,213,2,162,2017_05_28_162_01_02_02,R
2017,214,2,162,2017_05_28_162_01_02_02,R
2017,215,2,162,2017_05_28_162_01_02_02,R
2017,218,2,162,2017_05_28_162_01_02_02,R
2017,221,2,162,2017_05_28_162_01_02_02,R
2017,221,2,162,2017_05_28_162_01_02_02,R
2017,224,2,162,2017_05_28_162_01_02_02,R
2017,183,3,162,2017_05_28_162_01_02_03,R
2017,192,3,162,2017_05_28_162_01_02_03,R
2017,193,3,162,2017_05_28_162_01_02_03,R
2017,195,3,162,2017_05_28_162_01_02_03,R
2017,200,3,162,2017_05_28_162_01_02_03,R
2017,202,3,162,2017_05_28_162_01_02_03,R
2017,205,3,162,2017_05_28_162_01_02_03,R
2017,205,3,162,2017_05_28_162_01_02_03,R
2017,220,3,162,2017_05_28_162_01_02_03,R
2017,208,4,162,2017_05_28_162_01_02_04,R
2017,219,4,162,2017_05_28_162_01_02_04,R
2017,220,4,162,2017_05_28_162_01_02_04,R
2017,189,7,162,2017_05_28_162_01_02_07,R
2017,190,7,162,2017_05_28_162_01_02_07,R
2017,192,7,162,2017_05_28_162_01_02_07,R
2017,194,7,162,2017_05_28_162_01_02_07,R
2017,196,7,162,2017_05_28_162_01_02_07,R
2017,196,7,162,2017_05_28_162_01_02_07,R
2017,198,7,162,2017_05_28_162_01_02_07,R
2017,200,7,162,2017_05_28_162_01_02_07,R
2017,206,7,162,2017_05_28_162_01_02_07,R
2017,210,7,162,2017_05_28_162_01_02_07,R
2017,210,7,162,2017_05_28_162_01_02_07,R
2017,210,7,162,2017_05_28_162_01_02_07,R
2017,213,7,162,2017_05_28_162_01_02_07,R
2017,220,7,162,2017_05_28_162_01_02_07,R
2017,201,8,162,2017_05_28_162_01_02_08,R
2017,202,8,162,2017_05_28_162_01_02_08,R
2017,203,8,162,2017_05_28_162_01_02_08,R
2017,205,8,162,2017_05_28_162_01_02_08,R
2017,206,8,162,2017_05_28_162_01_02_08,R
2017,223,8,162,2017_05_28_162_01_02_08,R
2017,188,9,162,2017_05_28_162_01_02_09,R
2017,201,9,162,2017_05_28_162_01_02_09,R
2017,217,9,162,2017_05_28_162_01_02_09,R
2017,202,10,162,2017_05_28_162_01_02_10,R
2017,206,10,162,2017_05_28_162_01_02_10,R
2017,210,10,162,2017_05_28_162_01_02_10,R
2017,212,10,162,2017_05_28_162_01_02_10,R
2017,216,10,162,2017_05_28_162_01_02_10,R
2017,220,10,162,2017_05_28_162_01_02_10,R
2017,187,11,162,2017_05_28_162_01_02_11,D
2017,193,11,162,2017_05_28_162_01_02_11,D
2017,193,11,162,2017_05_28_162_01_02_11,D
2017,197,11,162,2017_05_28_162_01_02_11,D
2017,208,11,162,2017_05_28_162_01_02_11,D
2017,210,11,162,2017_05_28_162_01_02_11,D
2017,210,11,162,2017_05_28_162_01_02_11,D
2017,212,11,162,2017_05_28_162_01_02_11,D
2017,212,11,162,2017_05_28_162_01_02_11,D
2017,220,11,162,2017_05_28_162_01_02_11,D
2017,220,11,162,2017_05_28_162_01_02_11,D
2017,221,11,162,2017_05_28_162_01_02_11,D
2017,222,11,162,2017_05_28_162_01_02_11,D
2017,225,11,162,2017_05_28_162_01_02_11,D
2017,184,13,162,2017_05_28_162_01_02_13,R
2017,188,13,162,2017_05_28_162_01_02_13,R
2017,200,13,162,2017_05_28_162_01_02_13,R
2017,201,13,162,2017_05_28_162_01_02_13,R
2017,202,13,162,2017_05_28_162_01_02_13,R
2017,202,13,162,2017_05_28_162_01_02_13,R
2017,202,13,162,2017_05_28_162_01_02_13,R
2017,208,13,162,2017_05_28_162_01_02_13,R
2017,211,13,162,2017_05_28_162_01_02_13,R
2017,190,15,162,2017_05_28_162_01_02_15,R
2017,194,15,162,2017_05_28_162_01_02_15,R
2017,208,15,162,2017_05_28_162_01_02_15,R
2017,208,15,162,2017_05_28_162_01_02_15,R
2017,208,15,162,2017_05_28_162_01_02_15,R
2017,210,15,162,2017_05_28_162_01_02_15,R
2017,185,16,162,2017_05_28_162_01_02_16,R
2017,202,16,162,2017_05_28_162_01_02_16,R
2017,213,16,162,2017_05_28_162_01_02_16,R
2017,205,17,162,2017_05_28_162_01_02_17,R
2017,207,17,162,2017_05_28_162_01_02_17,R
2017,213,17,162,2017_05_28_162_01_02_17,R
2017,216,17,162,2017_05_28_162_01_02_17,R
2017,222,17,162,2017_05_28_162_01_02_17,R
2017,223,17,162,2017_05_28_162_01_02_17,R
2017,188,18,162,2017_05_28_162_01_02_18,R
2017,193,18,162,2017_05_28_162_01_02_18,R
2017,193,18,162,2017_05_28_162_01_02_18,R
2017,193,18,162,2017_05_28_162_01_02_18,R
2017,193,18,162,2017_05_28_162_01_02_18,R
2017,197,18,162,2017_05_28_162_01_02_18,R
2017,198,18,162,2017_05_28_162_01_02_18,R
2017,199,18,162,2017_05_28_162_01_02_18,R
2017,200,18,162,2017_05_28_162_01_02_18,R
2017,200,18,162,2017_05_28_162_01_02_18,R
2017,206,18,162,2017_05_28_162_01_02_18,R
2017,208,18,162,2017_05_28_162_01_02_18,R
2017,208,18,162,2017_05_28_162_01_02_18,R
2017,209,18,162,2017_05_28_162_01_02_18,R
2017,212,18,162,2017_05_28_162_01_02_18,R
2017,212,18,162,2017_05_28_162_01_02_18,R
2017,214,18,162,2017_05_28_162_01_02_18,R
